,assoc_req_count,assoc_succ_count,auths_count,deauth1_count,deauth2_count,deauth3_count,deauth_total,assoc_succ + auth
88:10:c3:82:d2:b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78:88:6d:98:4b:f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50:65:f3:eb:e5:6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40:e3:d6:54:c9:e1,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0
b4:5d:50:13:89:e1,8.0,8.0,9.0,7.0,6.0,1.0,14.0,17.0
ce:2d:a8:1b:e0:2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:58:43:01,17.0,17.0,17.0,16.0,17.0,0.0,33.0,34.0
1e:b9:04:31:65:3a,284.0,284.0,287.0,269.0,255.0,4.0,528.0,571.0
12:32:70:7e:86:26,14.0,14.0,18.0,16.0,12.0,3.0,31.0,32.0
a6:fc:21:75:cc:ed,56.0,56.0,57.0,55.0,55.0,2.0,112.0,113.0
d8:c4:6a:c1:ca:50,21.0,21.0,23.0,20.0,17.0,10.0,47.0,44.0
c8:f3:19:3e:53:05,2.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0
ac:a3:1e:5b:94:31,6.0,6.0,6.0,6.0,6.0,0.0,12.0,12.0
d4:4d:a4:fc:be:40,7.0,7.0,8.0,8.0,4.0,2.0,14.0,15.0
de:c3:d2:33:33:9b,43.0,43.0,44.0,42.0,33.0,2.0,77.0,87.0
00:14:3e:43:34:60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a:60:39:fa:3b:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:98:fb:90:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48:4a:e9:d5:c3:21,452.0,452.0,524.0,458.0,382.0,45.0,885.0,976.0
e6:fe:60:82:a9:65,39.0,39.0,43.0,40.0,34.0,6.0,80.0,82.0
98:18:88:fb:70:a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:79:18:92:a5:95,119.0,119.0,141.0,96.0,104.0,18.0,218.0,260.0
ee:9a:f6:5a:4b:f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f2:85:e7:7e:2c:0a,161.0,161.0,167.0,139.0,138.0,7.0,284.0,328.0
8a:d8:58:00:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4:79:c3:82:73:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4:49:bb:78:b5:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5b:a8:d1,21.0,21.0,25.0,23.0,21.0,2.0,46.0,46.0
9c:8c:d8:72:1b:e1,21.0,21.0,34.0,26.0,20.0,6.0,52.0,55.0
b4:5d:50:17:44:b1,150.0,150.0,177.0,141.0,112.0,27.0,280.0,327.0
AC:38:17:c3:82:ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a:ff:e6:a6:b6:6a,301.0,301.0,312.0,299.0,283.0,7.0,589.0,613.0
68:56:06:00:3e:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34:42:62:0f:fe:9d,15.0,15.0,19.0,16.0,12.0,3.0,31.0,34.0
9e:18:88:fb:8f:df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2:5d:82:aa:34:21,73.0,73.0,76.0,70.0,61.0,2.0,133.0,149.0
5c:e1:76:de:03:6e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48:4a:e9:97:84:c1,67.0,67.0,68.0,68.0,63.0,2.0,133.0,135.0
00:00:0b:30:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28:ac:9e:03:c5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:54:1c:90,39.0,39.0,41.0,35.0,36.0,1.0,72.0,80.0
98:09:cf:8f:d7:43,79.0,79.0,79.0,79.0,69.0,1.0,149.0,158.0
ac:a3:1e:5a:b3:80,4.0,4.0,5.0,5.0,4.0,1.0,10.0,9.0
b0:b2:af:00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c:04:d0:db:7a:10,7.0,7.0,7.0,6.0,1.0,1.0,8.0,14.0
32:5b:2f:1a:c3:29,62.0,62.0,62.0,49.0,41.0,7.0,97.0,124.0
00:00:c3:82:e5:90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:55:e3:71:e2:7b,12.0,12.0,13.0,9.0,13.0,0.0,22.0,25.0
70:3a:0e:53:48:20,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
f4:63:49:72:61:68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8c:4c:41,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
94:b8:6d:5d:a6:6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2:37:bf:6c:9c:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48:4a:e9:d1:ca:a0,42.0,42.0,45.0,35.0,22.0,3.0,60.0,87.0
3c:00:06:ac:01:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:a6:ca:8e:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92:18:88:fb:8f:83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea:07:c3:82:d7:91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8:b5:ad:af:18:60,3.0,3.0,4.0,3.0,4.0,1.0,8.0,7.0
54:51:cd:02:48:2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8c:2c:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:17:23:e2:08:0c,17.0,17.0,17.0,8.0,13.0,4.0,25.0,34.0
e8:3a:12:55:c0:97,5.0,5.0,5.0,5.0,4.0,1.0,10.0,10.0
90:4c:81:8f:17:f1,13.0,13.0,13.0,13.0,13.0,0.0,26.0,26.0
b4:5d:50:13:2e:11,635.0,635.0,660.0,611.0,528.0,22.0,1161.0,1295.0
2a:25:00:00:31:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44:a5:6e:d6:53:ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38:17:c3:8a:03:61,2.0,2.0,4.0,2.0,2.0,1.0,5.0,6.0
92:1d:b1:5d:bf:9f,16.0,16.0,16.0,16.0,10.0,4.0,30.0,32.0
00:30:44:32:cb:1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e:96:3c:8e:67:bd,41.0,41.0,41.0,41.0,38.0,1.0,80.0,82.0
9c:8c:d8:71:92:a0,4.0,4.0,7.0,5.0,4.0,1.0,10.0,11.0
0c:bb:c3:82:d7:91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30:44:32:cb:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c:e1:76:de:1c:8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:88:fb:70:e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0:b6:58:15:69:67,7.0,7.0,7.0,6.0,6.0,4.0,16.0,14.0
2c:f8:9b:14:0a:ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5b:92:d1,7.0,7.0,7.0,7.0,7.0,0.0,14.0,14.0
e4:95:f8:2e:ad:8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:54:11:70,108.0,108.0,108.0,88.0,82.0,1.0,171.0,216.0
c4:49:bb:5c:69:70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:64:1b:72:ed:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:88:fb:ae:af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c:36:bb:1b:52:1c,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
00:00:00:00:f6:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62:1e:aa:b7:b3:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38:17:c3:82:b7:31,8.0,8.0,8.0,8.0,8.0,0.0,16.0,16.0
48:4a:e9:d5:5c:f2,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
00:50:e8:04:28:74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c:1f:23:91:70:39,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
AC:94:b4:0f:31:f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70:3c:69:04:b2:3e,36.0,36.0,39.0,8.0,8.0,0.0,16.0,75.0
88:e9:fe:83:7d:95,16.0,16.0,16.0,15.0,14.0,1.0,30.0,32.0
72:7e:47:be:7b:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70:3a:0e:52:f7:f0,145.0,145.0,148.0,76.0,78.0,8.0,162.0,293.0
54:33:cb:88:09:2f,188.0,188.0,198.0,169.0,118.0,29.0,316.0,386.0
48:4a:e9:d5:6a:f0,282.0,282.0,289.0,229.0,197.0,87.0,513.0,571.0
9e:18:88:fb:70:cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4:d1:08:6c:48:d2,5.0,5.0,5.0,0.0,5.0,0.0,5.0,10.0
ac:a3:1e:5a:6e:d1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
a4:c3:f0:89:61:c9,21.0,21.0,22.0,12.0,1.0,0.0,13.0,43.0
f4:63:49:59:5a:dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0:4e:a7:76:2c:cb,95.0,95.0,103.0,97.0,83.0,4.0,184.0,198.0
c6:56:59:1b:1a:4e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50:a6:7f:da:95:b3,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0
ac:a3:1e:5a:97:31,14.0,14.0,16.0,15.0,10.0,2.0,27.0,30.0
46:e4:ee:99:1b:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c:58:c2:e9:b8:c1,3.0,3.0,3.0,4.0,2.0,1.0,7.0,6.0
40:e3:d6:51:a9:70,82.0,82.0,83.0,64.0,70.0,21.0,155.0,165.0
ac:a3:1e:59:ae:41,6.0,6.0,12.0,8.0,5.0,3.0,16.0,18.0
ac:a3:1e:5b:8a:a1,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0
f0:ab:54:03:ed:9e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e:4a:df:12:27:61,323.0,323.0,359.0,193.0,155.0,13.0,361.0,682.0
bc:82:5d:d2:22:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4c:eb:bd:3b:c4:85,4.0,4.0,4.0,4.0,2.0,1.0,7.0,8.0
ac:a3:1e:5a:6b:f1,72.0,72.0,72.0,58.0,54.0,1.0,113.0,144.0
7a:80:38:92:28:9d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8:41:a4:ee:9f:82,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
46:05:73:00:0c:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5b:89:91,26.0,26.0,26.0,26.0,21.0,0.0,47.0,52.0
38:17:c3:82:9c:00,3.0,3.0,3.0,3.0,3.0,0.0,6.0,6.0
00:25:42:c1:e7:e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c:db:98:f5:8e:b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba:1a:c6:46:58:15,36.0,36.0,36.0,34.0,33.0,2.0,69.0,72.0
cc:44:63:2f:45:88,38.0,38.0,41.0,30.0,17.0,7.0,54.0,79.0
32:c0:bc:c3:7a:dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8c:00:70,5.0,5.0,5.0,5.0,5.0,0.0,10.0,10.0
b8:09:8a:cf:d1:b3,9.0,9.0,9.0,2.0,1.0,1.0,4.0,18.0
90:4c:81:8e:a5:81,6.0,6.0,6.0,6.0,6.0,0.0,12.0,12.0
b8:8a:60:bf:c2:55,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
00:57:c1:f3:99:bf,66.0,66.0,68.0,66.0,55.0,11.0,132.0,134.0
90:4c:81:ab:b1:71,15.0,15.0,17.0,14.0,13.0,0.0,27.0,32.0
44:e4:ee:05:59:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84:a0:6e:9b:97:2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4:00:6b:0c:05:82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:00:00:00:d4:cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40:e3:d6:52:31:61,208.0,208.0,214.0,206.0,205.0,12.0,423.0,422.0
be:75:36:29:4b:65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:5b:94:48:60:f5,8.0,8.0,8.0,8.0,8.0,8.0,24.0,16.0
ac:a3:1e:54:2e:40,5.0,5.0,5.0,5.0,5.0,1.0,11.0,10.0
70:3a:0e:53:09:21,52.0,52.0,55.0,50.0,47.0,3.0,100.0,107.0
10:02:b5:d1:0a:6a,18.0,18.0,20.0,18.0,13.0,5.0,36.0,38.0
ac:67:5d:a9:96:ab,3.0,3.0,3.0,2.0,2.0,0.0,4.0,6.0
90:4c:81:93:54:40,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
f8:63:3f:eb:34:fd,7.0,7.0,7.0,0.0,7.0,0.0,7.0,14.0
ac:a3:1e:57:45:e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8f:2a:d0,36.0,36.0,36.0,36.0,16.0,23.0,75.0,72.0
33:33:ff:f7:5e:d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:98:c3:82:d7:93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc:db:21:04:7c:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0:56:b2:9a:e5:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:d6:aa:ce:21:a2,114.0,114.0,117.0,116.0,106.0,6.0,228.0,231.0
94:16:25:b3:31:99,13.0,13.0,14.0,14.0,12.0,13.0,39.0,27.0
40:e3:d6:24:64:20,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
9e:18:98:fb:8f:9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:ad:56:3c:5b:a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94:b4:0f:2f:1b:91,215.0,215.0,223.0,198.0,178.0,3.0,379.0,438.0
2e:eb:0b:12:63:7d,29.0,29.0,34.0,30.0,17.0,7.0,54.0,63.0
e2:6e:a2:b9:cd:10,14.0,14.0,14.0,12.0,9.0,2.0,23.0,28.0
f0:5c:19:35:bf:61,91.0,91.0,261.0,174.0,125.0,114.0,413.0,352.0
00:00:00:00:3d:63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:80:06:e9:6d:a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4:06:16:61:04:b6,3.0,3.0,3.0,2.0,0.0,2.0,4.0,6.0
02:01:01:80:00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0:5f:b8:a3:da:df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8f:24:70,6.0,6.0,6.0,6.0,6.0,1.0,13.0,12.0
f0:5c:19:b9:12:90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4:49:bb:a1:a2:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc:66:0a:ae:71:f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc:d2:81:d7:42:27,21.0,21.0,21.0,21.0,21.0,0.0,42.0,42.0
40:e3:d6:51:9c:d1,18.0,18.0,18.0,16.0,17.0,1.0,34.0,36.0
62:ab:14:31:19:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46:e4:ee:2d:25:c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c:2e:f9:a2:db:b2,369.0,369.0,381.0,344.0,325.0,331.0,1000.0,750.0
2c:dc:ad:f5:9b:e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33:33:ff:b0:ae:f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38:17:c3:82:a6:91,13.0,13.0,13.0,13.0,13.0,0.0,26.0,26.0
90:4c:81:8e:ab:b1,36.0,36.0,37.0,37.0,36.0,1.0,74.0,73.0
90:4c:81:93:1a:50,3.0,3.0,3.0,3.0,3.0,0.0,6.0,6.0
34:08:bc:35:c8:65,29.0,29.0,31.0,30.0,28.0,10.0,68.0,60.0
f0:ab:54:1b:66:f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94:65:9c:1d:0f:1f,2.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0
3c:2e:f9:2c:86:e6,135.0,135.0,145.0,137.0,102.0,13.0,252.0,280.0
90:4c:81:8e:91:11,37.0,37.0,37.0,37.0,35.0,1.0,73.0,74.0
48:4a:e9:c5:55:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c:aa:8e:9d:52:09,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
3c:22:fb:94:c3:ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:ab:37:89:a6:50,53.0,53.0,58.0,53.0,40.0,12.0,105.0,111.0
bc:82:5d:5f:fe:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6:ab:cd:b8:a4:b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:64:72:7f:ba:01,5.0,5.0,5.0,5.0,5.0,0.0,10.0,10.0
f4:58:06:aa:b3:81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64:5a:ed:40:c1:93,8.0,8.0,9.0,9.0,7.0,6.0,22.0,17.0
b2:83:fe:11:df:bf,21.0,21.0,22.0,21.0,21.0,1.0,43.0,43.0
bc:82:5d:b1:db:f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70:3a:0e:53:07:61,128.0,128.0,134.0,113.0,89.0,6.0,208.0,262.0
00:9d:6b:d6:b5:91,32.0,32.0,33.0,32.0,29.0,14.0,75.0,65.0
90:4c:81:8e:a3:11,11.0,11.0,11.0,11.0,11.0,0.0,22.0,22.0
70:3a:0e:52:06:60,2.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0
9e:18:88:fb:a4:b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
da:49:7e:00:2a:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:80:06:af:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4:5d:50:13:2c:31,414.0,414.0,431.0,386.0,342.0,11.0,739.0,845.0
42:7f:ec:24:2e:a8,7.0,7.0,8.0,7.0,3.0,3.0,13.0,15.0
98:5d:46:d3:8c:c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:00:00:00:7f:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba:0f:b4:0a:2d:e0,10.0,10.0,11.0,6.0,7.0,1.0,14.0,21.0
88:64:40:6b:86:0c,9.0,9.0,10.0,9.0,8.0,5.0,22.0,19.0
c8:b5:ad:af:1a:41,9.0,9.0,10.0,8.0,5.0,2.0,15.0,19.0
40:e3:d6:54:ee:71,4.0,4.0,4.0,4.0,4.0,0.0,8.0,8.0
38:17:c3:84:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8:3c:85:1d:9e:4b,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
a6:ca:8e:97:ad:5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90:4c:81:8c:4b:60,3.0,3.0,3.0,3.0,3.0,0.0,6.0,6.0
ec:b6:53:45:6a:3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6:18:98:fb:ad:61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60:5f:95:11:06:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc:82:5d:0e:fc:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:e8:74:08:79:77,3.0,3.0,3.0,2.0,2.0,2.0,6.0,6.0
00:00:00:00:f3:ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e:00:c3:82:d7:91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0:89:7e:09:63:e5,5.0,5.0,5.0,5.0,4.0,1.0,10.0,10.0
04:80:06:eb:12:5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38:17:c3:82:88:d0,13.0,13.0,13.0,12.0,12.0,1.0,25.0,26.0
84:b8:02:b6:a8:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc:ef:ca:51:e6:ef,50.0,50.0,52.0,52.0,44.0,7.0,103.0,102.0
ac:a3:1e:58:18:b1,47.0,47.0,48.0,47.0,47.0,0.0,94.0,95.0
76:f3:bf:36:77:d5,37.0,37.0,38.0,36.0,37.0,1.0,74.0,75.0
56:6a:38:00:2a:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c:cb:85:48:5c:df,106.0,106.0,106.0,101.0,80.0,6.0,187.0,212.0
90:4c:81:8b:c6:91,53.0,53.0,60.0,54.0,52.0,3.0,109.0,113.0
40:e3:d6:54:e6:b1,1417.0,1417.0,1420.0,1399.0,1383.0,6.0,2788.0,2837.0
5c:97:f3:0c:f9:7e,203.0,203.0,233.0,180.0,114.0,15.0,309.0,436.0
70:3a:0e:50:1a:b1,6.0,6.0,6.0,6.0,6.0,0.0,12.0,12.0
24:12:04:38:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c:8c:d8:72:6a:90,128.0,128.0,129.0,101.0,119.0,12.0,232.0,257.0
16:7e:80:2d:45:78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98:18:88:fb:70:e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:98:fb:8f:8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:98:fb:9c:f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8:d0:83:91:71:6b,12.0,12.0,12.0,10.0,8.0,9.0,27.0,24.0
90:2b:d2:9c:5f:4b,4.0,4.0,4.0,4.0,2.0,1.0,7.0,8.0
10:fb:3a:d0:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0:5c:19:b8:43:b1,273.0,273.0,279.0,264.0,219.0,8.0,491.0,552.0
78:b2:d2:06:9f:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:00:23:8e:88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e:18:98:fb:6f:6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c:9a:1d:27:a5:7f,54.0,54.0,56.0,53.0,39.0,5.0,97.0,110.0
14:c2:13:1b:6e:40,6.0,6.0,6.0,2.0,3.0,0.0,5.0,12.0
c8:b5:ad:ba:39:53,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0
ac:a3:1e:5b:ac:f0,3.0,3.0,3.0,2.0,3.0,0.0,5.0,6.0
04:80:06:4b:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0:ab:54:65:fe:d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34:64:a9:83:8b:a3,6.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0
c0:e7:c3:82:73:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5b:8d:70,99.0,99.0,99.0,91.0,91.0,90.0,272.0,198.0
38:17:c3:83:4e:80,3.0,3.0,3.0,3.0,2.0,0.0,5.0,6.0
c2:d2:f3:03:e7:bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5a:a7:91,6.0,6.0,6.0,6.0,6.0,0.0,12.0,12.0
e6:6f:b8:57:a3:f3,22.0,22.0,24.0,18.0,14.0,3.0,35.0,46.0
54:62:e2:ec:6d:a4,18.0,18.0,18.0,14.0,17.0,0.0,31.0,36.0
00:08:00:00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4:b2:39:a0:77:0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0:ab:54:42:d8:3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26:4e:7d:69:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc:82:5d:5a:25:82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:59:b5:81,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
38:17:c3:82:ab:b1,10.0,10.0,10.0,10.0,10.0,0.0,20.0,20.0
3c:22:fb:9e:ef:61,72.0,72.0,72.0,72.0,62.0,3.0,137.0,144.0
d6:ce:04:00:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70:3a:0e:50:0d:91,11.0,11.0,11.0,9.0,8.0,0.0,17.0,22.0
ce:51:6c:c4:d9:76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:00:0b:f7:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0:5b:a8:2a:4b:b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c:e1:76:67:a3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48:4a:e9:d5:6a:e1,801.0,801.0,936.0,759.0,534.0,120.0,1413.0,1737.0
9a:1a:ba:ff:04:6b,42.0,42.0,42.0,42.0,36.0,1.0,79.0,84.0
be:42:8c:99:3f:3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac:a3:1e:5a:66:31,38.0,38.0,40.0,38.0,38.0,1.0,77.0,78.0
20:f4:1b:32:1f:4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30:d9:d9:16:2a:d4,54.0,54.0,56.0,53.0,47.0,2.0,102.0,110.0
50:a6:7f:d3:73:6a,15.0,15.0,15.0,14.0,14.0,1.0,29.0,30.0
ac:a3:1e:58:5c:91,7.0,7.0,7.0,7.0,7.0,0.0,14.0,14.0
9e:18:88:fb:a4:c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84:ad:8d:af:6d:0f,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0
70:3a:0e:50:8e:c1,10.0,10.0,10.0,10.0,8.0,0.0,18.0,20.0
9a:18:98:fb:8f:94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce:78:34:ca:48:f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4:f7:a1:d3:6a:17,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
90:4c:81:8e:ae:51,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0
18:8b:9d:e0:b3:0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:2f:53:ff:ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f4:5c:89:b0:89:c9,10.0,10.0,11.0,10.0,6.0,3.0,19.0,21.0
